"probeID" "BETA" "SE" "P_VAL"
"37" "cg06623778" -0.00167753082538479 0.00922656775746584 0.855727707556438
"38" "cg14528386" -0.00239655704105832 0.0085421119990378 0.779049507113078
"39" "cg17436295" 0.0053999849222602 0.00596001006494884 0.364916687741918
"40" "cg18865112" 0.0131912704712288 0.00798732774092948 0.0986314451905879
"41" "cg19642727" 0.00547640643388823 0.00912200509935844 0.548272223210474
"42" "cg21407818" -0.00899259290359589 0.00656949420078511 0.171048986807617
"43" "cg22226438" 0.008756855133689 0.0227921018271945 0.70082600381311
"44" "cg08029603" -0.00203925864260103 0.00983526561091371 0.835743172473945
"45" "cg16347928" -0.000102436926569452 0.00759419054763395 0.98923777811689
"46" "cg22699361" 0.00201324009136572 0.00733229257005358 0.783645305254235
"47" "cg03890988" -0.00628473069061577 0.00480472137973681 0.190862358692284
"48" "cg21786289" 0.00320238754353348 0.0063194900601329 0.612331802567432
"49" "cg13897241" -0.00722927776243637 0.0105900617322913 0.494829695278501
"50" "cg13176867" -0.00914304728563269 0.00603606006785231 0.129838862330926
"51" "cg15105996" -0.00223821716201254 0.00532836888923288 0.67444401831931
"52" "cg02565062" -0.00798604353156248 0.00570294320613325 0.161412365544812
"53" "cg09856436" -0.00421812747647943 0.00505647269355222 0.404166290464059
"54" "cg19159092" -0.0119722232759808 0.0057062015931022 0.0358956669501972
"55" "cg08132177" 0.001161514844273 0.000730969996461025 0.112059305560092
"56" "cg27050229" 0.0033180914783916 0.00235889210547007 0.159536745569619
"57" "cg06931612" 0.000431021189564936 0.00509912687967163 0.932636299842919
"58" "cg11407801" -0.0142610536244141 0.00531614389896385 0.00730537046329265
"59" "cg01197763" -0.00307689485841052 0.00683798050067861 0.65273114727939
"60" "cg01980454" 0.00159718069883259 0.00170367825589403 0.348506755175279
"61" "cg16352085" -0.000347091064941488 0.000714157399190213 0.62695667326061
"62" "cg04839849" 0.00192376648031246 0.00151528169081245 0.204235417707147
"63" "cg03725447" 0.00012862402295268 0.00110623062668635 0.907436706810438
"64" "cg25215298" -0.00432737481453094 0.00324152395303928 0.181882370581136
"65" "cg04672450" -0.000419920608950581 0.00105596368139257 0.690876573562035
"66" "cg27487046" 0.000558400397990178 0.000341704492088321 0.102224899568185
"67" "cg06091566" 0.00738433562738353 0.00392785745593506 0.0601093405703546
"68" "cg03735847" -0.000207303672344141 0.000189868903777794 0.274909897508001
"69" "cg03180780" -0.000384891779359634 0.000264709923524931 0.145942587526378
"70" "cg09166659" 0.000408187346746813 0.000461866306110794 0.376815986958087
"71" "cg05527507" 0.000196447820762004 0.00121888515550634 0.871959443946128
"72" "cg14324200" 0.00104354684034757 0.00155917785963483 0.503308585853957
"73" "cg13856810" -0.0143473504880613 0.00701325289882264 0.0407811368811694
"74" "cg02896266" -0.00877739284535369 0.00600217422162368 0.143640150161098
"75" "cg13806162" -0.00996713164199819 0.0064111005606065 0.120025205797964
"76" "cg23225454" -0.00120394408629899 0.0106752800109546 0.910206014103959
"77" "cg00976181" -0.00845421702650423 0.00947516873204959 0.372259076282026
"78" "cg10711230" -0.00541763637941029 0.00967960900900637 0.57568695668868
"79" "cg00145911" 0.000551497705708295 0.00901570775948256 0.951223215355737
"80" "cg13546858" 0.00372944017710803 0.00863751976611188 0.665907048289572
"81" "cg06531475" 0.00761582502687229 0.0149508279555677 0.610477816812356
"82" "cg06624358" 0.0268866733786697 0.00991252040404688 0.00667988876368792
"83" "cg14156792" -0.0191278328552406 0.0100828908803272 0.0578202306293517
"84" "cg01727431" -0.00348161551883074 0.0105115652381653 0.740480119160327
"85" "cg10146935" 0.00195426361862949 0.00165244064768261 0.236946763278827
"86" "cg02439789" -0.0023035310888113 0.00171939326990338 0.180331562382516
"87" "cg24362661" -0.00250306811136958 0.00522917263863881 0.632170683830396
"88" "cg05819296" -0.0123358009488125 0.00796686408083742 0.121528781518776
"89" "cg00582671" -0.00940744834820395 0.0114034295090916 0.40939055932811
"90" "cg22485363" -0.00153059401398458 0.00990031440460577 0.87713623941092
"91" "cg06036236" -0.0035336010226205 0.00757367032013049 0.640811933144022
"92" "cg13904806" -0.00033546671184394 0.00891798797792311 0.969993164509877
"93" "cg03269716" -0.00577545898013762 0.00637946266943373 0.365295565419178
"94" "cg04121631" 0.00102112914249578 0.00261127227555301 0.69576279172233
"95" "cg23440882" 0.00032495438398105 0.000569979326072734 0.568598963743367
"96" "cg15896339" 0.000274761573866105 0.000542082117690404 0.612250682469941
"97" "cg12454161" -0.00401962494150474 0.00393455906525787 0.306960702631721
"98" "cg09180262" -0.000476159331568907 0.00145767695555679 0.743927871282363
"99" "cg24045482" 0.00108055860687932 0.0006430332692369 0.0928778526568438
"100" "cg09988062" -8.76281971245153e-05 0.000360540818495842 0.8079693473091
"101" "cg22416074" -0.00178902523570927 0.00157798195549387 0.256902569059091
"102" "cg19724344" -0.00203144563022007 0.00157029271626078 0.195778320273562
"103" "cg06838427" -0.00110911270585313 0.00103262217451788 0.282789483371703
"104" "cg10827460" 0.000924066291216198 0.000617640592255816 0.134621607246979
"105" "cg15742605" 0.000207633693517544 0.000485869605137403 0.669128440052151
"106" "cg09756115" 0.00694156679187246 0.00653422182362203 0.288081251874425
"107" "cg23731742" 0.00720713109432829 0.0067057396906272 0.282477498106503
"108" "cg06511482" 0.00719522179493626 0.00426901127172036 0.0919010275359837
"109" "cg17153432" -0.000189215995596235 0.00302019366814131 0.950044985989666
"110" "cg00113194" 0.00664758510633747 0.00349765075631239 0.0573562964509601
"111" "cg02968844" 0.00545764468786014 0.0031187384420848 0.080126479743222
"112" "cg16248916" 9.12230373960508e-05 0.00134428803945669 0.945897287338802
"113" "cg20322444" -0.000703773769989765 0.00377038538660342 0.851928544139852
"114" "cg07983659" -7.45058340146747e-05 0.000541069381517191 0.890476671914716
"115" "cg11733071" -0.000439727632072941 0.00113637015187992 0.698787229337091
"116" "cg01394461" -0.000118258859363835 0.00377670226924261 0.975020138121397
"117" "cg09555360" -0.00116336040250044 0.00286190125905528 0.684375888247883
"118" "cg07701223" 0.000275323454817212 0.0016973415740248 0.871141562443737
"119" "cg13060902" 0.00298181435165978 0.0044634988603476 0.504105403659693
"120" "cg21830050" 0.000601577339385543 0.00278720994016745 0.829116398216216
"121" "cg02326551" -0.00489631295316419 0.00337516646494374 0.146866802643493
"122" "cg15684274" -0.00102834471780047 0.00349705802353021 0.768712091575103
"123" "cg16005420" 0.00989599962045928 0.00834578775913442 0.235721904620823
"124" "cg20453388" 0.0015092439147717 0.00161252749044743 0.349299311803941
"125" "cg24664590" -0.000231579351774909 0.00160412182987641 0.885212103659248
"126" "cg08472719" -0.000372326880114698 0.000489639105990878 0.447009050338408
"127" "cg03161767" 0.000105957822841902 0.000538707555716013 0.844070958748038
"128" "cg10207527" 0.00193373132224668 0.000771969496189799 0.0122474835091683
"129" "cg04485075" 0.000728598572006468 0.000594030673285545 0.21999794434775
"130" "cg16389252" -0.000704835719693925 0.000362669544026276 0.0519599489159808
"131" "cg22114309" -0.00207976157334909 0.00567985760997239 0.714242415505686
"132" "cg11132698" 0.000438440953993293 0.000419582933967432 0.296048538725988
"133" "cg09789536" -0.00641721502751488 0.00685066858828003 0.348898343639957
"134" "cg26866020" 0.000744515238623314 0.000392409989856597 0.0577897786272459
"135" "cg17505193" 0.00177927212750682 0.000565288006185055 0.00164645080630262
"136" "cg13802035" -0.00176329075176191 0.00205596254804829 0.391087241987266
"137" "cg07582955" -0.00423653383133125 0.0042975664769133 0.32423208824807
"138" "cg16968662" 0.00500028823268384 0.00532134258024795 0.347388569473228
"139" "cg07696918" -0.000575502602023145 0.00320906150648859 0.857673306715149
"140" "cg04359978" 0.00599451476689348 0.00259237646806059 0.0207577015775033
"141" "cg07236207" 0.000973890915578006 0.00186168149058209 0.600887722991466
"142" "cg11084308" -0.0010302375759838 0.00111708588195633 0.356395797164021
"143" "cg10644916" 0.0105114145472391 0.00545664451119662 0.0540605170769952
"144" "cg01930745" 0.000272985473185718 0.00295526041700442 0.926401904920309
"145" "cg14831166" 0.0037483919463711 0.00597893356542595 0.530703024224782
"146" "cg14997037" 0.000899068493102393 0.00101874998406483 0.377495002119101
"147" "cg15648958" 0.00304557504431207 0.00220017974294914 0.166285224415955
"148" "cg03041482" 0.000602015647825959 0.00190016099532505 0.751377535384972
"149" "cg00328058" 0.00471052690887291 0.00521741947917394 0.366607572306735
"150" "cg25742326" 0.00334399243022722 0.00544965918294601 0.539469791973624
"151" "cg12663811" -0.00681416804625668 0.00591523530442647 0.249333788080721
"152" "cg07390924" 0.00135391241869074 0.00604355747161274 0.822737276654999
"153" "cg10110857" 0.00111562013086607 0.00247490533285754 0.652153270854183
"154" "cg10375192" 0.00186948692969369 0.00425232164416694 0.660198505250195
"155" "cg02056921" 1.80052861655297e-05 0.00155140727924795 0.990740137978337
"156" "cg21832150" 0.0032842342584483 0.00608107017204825 0.589145278427232
"157" "cg24076968" 0.00160821631915418 0.00153710872835869 0.295440725267706
"158" "cg12536471" -0.002524855087679 0.00176101074012747 0.151642655337777
"159" "cg06324192" 0.000409798827184968 0.00612484286548204 0.946655224891635
"160" "cg23207077" 0.00134057961793036 0.0113944285800772 0.90634324057892
"161" "cg22381068" 0.00673766139501745 0.0130608359371778 0.605946921707327
"162" "cg22481263" 0.00781984928728289 0.00697556872084711 0.26227341572419
"163" "cg04865998" -0.00373495019569964 0.00880649735946928 0.671483390129949
"164" "cg07195057" -0.0134845644780176 0.00908686805739266 0.137819072622836
"165" "cg23596291" 0.000434588444672539 0.00882011285124397 0.960702185831604
"166" "cg06818851" 7.34560708812377e-05 0.0026479830243706 0.977869212818055
"167" "cg23956473" -0.000236985626642621 0.00329144027835345 0.942601442030516
"168" "cg16352072" 0.00875687529043383 0.00652896742994606 0.179844381867873
"169" "cg05505459" -0.0104626539267621 0.00887561055711836 0.238474045838146
"170" "cg08843537" 0.00156675984407409 0.0166642189778546 0.925093747250901
"171" "cg22348654" 0.00662923993014833 0.0142253157251275 0.641203283280979
"172" "cg18166741" -0.00483913352053114 0.00650216623130645 0.456734890633652
"173" "cg22699004" 0.00409359802499972 0.0183164779263921 0.823152109955336
"174" "cg10824915" -0.00349977339140008 0.00679910714917914 0.606734617306309
"175" "cg22599150" 0.00553307211408073 0.0109502123770822 0.613352644884059
"176" "cg16349774" -0.00748102502925293 0.0182880319171051 0.682490706543914
"177" "cg15526941" -0.0112523062728868 0.0065123393083199 0.0840161999696063
"178" "cg10201533" -0.00830238004020043 0.00721444563582388 0.249814752809739
"179" "cg11235921" -0.00940594234288734 0.00656911606081599 0.152188780023361
"180" "cg11782208" -0.01069483352201 0.00746279794084561 0.151833174828755
"181" "cg11143486" -0.0146096223560668 0.00793983148938815 0.0657620909336669
"182" "cg14350158" -0.000756130002064554 0.000847448009288259 0.372262415564937
"183" "cg16417258" 0.0035311258872568 0.00248244975921377 0.154899720637107
"184" "cg03394722" -0.0196080634120964 0.0165738600467974 0.236780765282726
"185" "cg26114254" -0.023419403572422 0.0127979146325156 0.0672590553669909
"186" "cg10010734" -0.00837704544342502 0.0141867815175505 0.554867251388204
"187" "cg03648020" -0.000798570999319446 0.00635689027428442 0.90003043397267
"188" "cg01729262" -0.00658977129621208 0.00662122953644296 0.319615232615492
"189" "cg15882305" -0.00556948980034714 0.0155038704398719 0.719421374857933
"190" "cg15713103" 0.00798203349849301 0.00804201238207201 0.320933296190162
"191" "cg26003967" 0.0047880152318067 0.00359359980275301 0.182737660650147
"192" "cg23552821" 0.000940859397582541 0.00165979753892142 0.570814802226505
"193" "cg26224305" 0.000283010308573896 0.000334868744418743 0.398033781141123
"194" "cg05095110" -0.000474242302489591 0.00100911369463389 0.6383841406326
"195" "cg15578015" -6.18264398463448e-05 0.000317900770148892 0.84579735008425
"196" "cg23205003" 0.000704427290845658 0.000392518691631349 0.0727120724789838
"197" "cg17907238" 0.000334939139981635 0.000196768006535862 0.0887172739760285
"198" "cg02397514" 0.000100023146018843 0.000219850454132972 0.649138070373598
"199" "cg00447632" 0.000928886214928738 0.00110741257989231 0.401587357364323
"200" "cg26339484" 0.00220647141047495 0.00177776800230416 0.214551452226439
"201" "cg27430493" 0.000722163498225949 0.000796766924839227 0.36474146687985
"202" "cg25066040" -0.000606363255253547 0.000759694103591799 0.424773209325043
"203" "cg27060622" -0.000225815615969764 0.0013826905612422 0.870269566092793
"204" "cg08122545" -6.70259563821237e-05 0.00079311042688635 0.932650757756556
"205" "cg15825501" 0.00752112949995044 0.00672340866578004 0.263290220333761
"206" "cg13468764" -0.00385140492441912 0.00326000579119471 0.237439706781092
"207" "cg26321643" -0.00129300528565809 0.0012401130712064 0.297109902929161
"208" "cg16578267" -0.000913255201143876 0.0026693272948489 0.73225355381121
"209" "cg18977839" -0.00110696159622355 0.00122222160495353 0.365096616750901
"210" "cg09332175" -0.00551305164581979 0.00675767754518901 0.41460282594409
"211" "cg16034521" -0.0327522363831387 0.0139308874449466 0.0187204333898339
"212" "cg10176463" -0.000328102463832073 0.00394006295778481 0.933634145471759
"213" "cg25350899" -0.00217800609314887 0.0135773391917069 0.872554335230947
"214" "cg13219080" -0.00540392092042041 0.0102653695707894 0.598594726134813
"215" "cg09364122" -0.00345282679111573 0.00252300468850997 0.17114385974912
"216" "cg17142931" -0.00759971304982013 0.0117404281465067 0.517430421040066
"217" "cg20064006" 0.000969474267523058 0.00703835446789772 0.890444633757402
"218" "cg17006413" -0.00586933695579682 0.00796865721313712 0.461394334174867
"219" "cg21472517" -0.000487709405600899 0.00143283640592517 0.733570089274577
"220" "cg18019572" -0.0198863196489624 0.0122748407289766 0.105213418845276
"221" "cg22673826" -0.0347590910405182 0.0121244668833448 0.00414572634732222
"222" "cg10625579" 0.000983975397680154 0.000785151183057962 0.210121838701224
"223" "cg01922485" -0.000685989996101849 0.00210640252288229 0.744674803594676
"224" "cg26155170" -0.00649717089990653 0.0079640955565058 0.414610098340089
"225" "cg08853797" 0.0257818445587635 0.0269198041666309 0.338200039555626
"226" "cg03125763" 0.011305870383927 0.0157558130584616 0.473023572266099
"227" "cg26155520" -0.00476407161709371 0.00787776209837655 0.545345543186263
"228" "cg23691733" -0.00993198561689737 0.00989928238042071 0.315714401298572
"229" "cg04985032" 0.000879658470238336 0.00360739100025541 0.807347815788778
"230" "cg24004483" -0.0371912339854286 0.0180055271152913 0.0388714230396499
"231" "cg23281018" -0.0133656468253717 0.0143418656709397 0.35137155107549
"232" "cg25552017" -0.0045027494718308 0.0105720146661785 0.670171862871923
"233" "cg10984178" -0.000914271923752035 0.011893192878831 0.938724141561079
"234" "cg13552506" 0.00671962793903603 0.00458123451135343 0.142438003918631
"235" "cg26420561" 0.00927156029044994 0.00636514571765439 0.145222964154744
"236" "cg22020633" -0.00358289023051208 0.00934229799230035 0.701339631487564
"237" "cg01768082" -0.00442197805111859 0.0146902888236447 0.763404055016571
"238" "cg07589034" -0.0062847247432738 0.00324974984822496 0.0531241560203702
"239" "cg22367159" -1.01689091628057e-05 0.00229745997729193 0.996468452460802
"240" "cg26837773" 0.00818555280678553 0.0109264630179544 0.453767185597102
"241" "cg15825373" 0.00459450470103348 0.00420446434265394 0.274495611182376
"242" "cg22618402" -0.000120174070371639 0.001867510397367 0.948691637055068
"243" "cg06538872" -0.012222672150557 0.00967287134796517 0.206372448744974
"244" "cg25610492" 0.00228191206225161 0.00449359675527169 0.611583678364582
"245" "cg20022511" -0.000385711053567879 0.00114536705441379 0.736299642722873
"246" "cg23684711" 0.000669929001705419 0.00139433319589615 0.630896426395811
"247" "cg08067365" 0.000195903901905842 0.000560916523865856 0.726896538487329
"248" "cg20062691" 0.00823077344921244 0.00777795481040926 0.289955969216561
"249" "cg03811829" 0.00235313081693383 0.00877092640224338 0.788477948244211
"250" "cg11211792" 0.00384681905714973 0.00779453767532426 0.621639880709801
"251" "cg04788999" 0.000131000091633361 0.00888600252889268 0.988237774604132
"252" "cg16526047" 0.00644519394270919 0.00771414069126456 0.40343410234398
"253" "cg07123796" -0.00196868042983992 0.00824830611959263 0.811356102531854
"254" "cg09363892" -0.00204385856003042 0.00178045078534221 0.250991505416561
"255" "cg03185752" -0.000137519446490753 0.00131803876053422 0.916902376164476
"256" "cg15153791" 0.000220315049508589 0.00041646961400099 0.596801079657812
"257" "cg04336684" -0.00104410757195521 0.00112330861600927 0.352633615956726
"258" "cg22482746" 0.000429439456481397 0.000278768515018542 0.123441529240474
"259" "cg25177113" -0.00178244775211233 0.00119838316912109 0.136915226346205
"260" "cg08223393" -2.96231667678625e-05 0.00106064205195856 0.977718406655471
"261" "cg07008945" 0.000204561183334591 0.000212929236273016 0.336702875225043
"262" "cg11726631" -0.000176448962300349 0.000239733672790737 0.461718058196807
"263" "cg19813362" -0.000643550017351245 0.000343285357243572 0.0608368305973727
"264" "cg00299257" -0.00100166173434069 0.000458196350013552 0.0288084985573269
"265" "cg10046671" -0.000383992934827972 0.000349783277099412 0.27229076609113
"266" "cg24704476" 0.00360063594530244 0.00560067933914421 0.520293716894901
"267" "cg17801765" -0.0067921177101905 0.00898722611651402 0.449797660415756
"268" "cg13100600" -0.00661025390152524 0.00539484651765731 0.220465806422166
"269" "cg18272461" -0.00481543215520813 0.00561367898336155 0.391001107109427
"270" "cg07787977" -0.0152179500951245 0.00956195337848853 0.111494713302139
"271" "cg02632261" -0.00163524430449908 0.011540789313037 0.887322829846115
"272" "cg25774148" -0.0128828060085269 0.0154602132087357 0.404682473254051
"273" "cg17021880" -0.0139487238790196 0.0153444716120914 0.363329514018516
"274" "cg02288964" -0.0144368940923725 0.00973088284003288 0.13791080541474
"275" "cg02341264" -0.00622558025601997 0.0203018316352593 0.759108907073365
"276" "cg06712559" 0.000390582727480685 0.000525633755909362 0.457439240972606
"277" "cg17928920" -0.0057973307768794 0.00410071159486253 0.157438917502918
"278" "cg14663984" -0.00160300007691887 0.00589140431176963 0.785551790305012
"279" "cg16318112" 0.00467429801419171 0.00458895358255409 0.308393950128202
"280" "cg09248054" 0.00145827368464006 0.001162916526127 0.209849394012296
"281" "cg15840462" 0.000883707319851664 0.00845058115009262 0.91671419900525
"282" "cg24598973" -0.00412301336398554 0.0102954796883978 0.688811619021402
"283" "cg16502826" -0.00998794724380525 0.00959183187699962 0.297737656751912
"284" "cg18147233" -0.0107380765965755 0.0103339374399001 0.298754531838952
"285" "cg20741620" -0.0164336805951999 0.0122731729982593 0.180573273682092
"286" "cg00525597" -0.010073822001966 0.0080562769677924 0.211141985944594
"287" "cg26007962" -0.0121792183748 0.00738395808911842 0.0990624457339112
"288" "cg27541454" -0.00638016284033838 0.00730524500091113 0.382462853520665
"289" "cg25759916" 0.00774477570295919 0.00840822454780087 0.357000699274854
"290" "cg01150641" 0.000836597352234355 0.00099403012847023 0.399999724382465
"291" "cg23625715" 5.95439726762011e-05 0.000272449677190761 0.827000331622453
"292" "cg26222311" 0.00036623045485889 0.000528322235003709 0.488187039276818
"293" "cg20594982" -0.0005448915066933 0.00724366770537235 0.940037165021064
"294" "cg06819605" -0.0055720144177675 0.0132742518963265 0.67465999375707
"295" "cg03790440" -0.0124609581017467 0.00770687657958366 0.1059080103614
"296" "cg15571556" -0.00778914017549446 0.0128574493393336 0.544642540534742
"297" "cg15475967" -0.023353266511923 0.0139826996743487 0.0948888317091863
"298" "cg02138082" -0.0122163831936764 0.0144463475105058 0.397754612795794
"299" "cg10983617" -0.0141985236944934 0.0206614724888638 0.491957930275097
"300" "cg02630349" -0.0224142311215662 0.0222112259209164 0.312907613548102
"301" "cg03055733" -0.010960513828189 0.0161516369374102 0.497390832632997
"302" "cg07407159" -0.00467927352616658 0.00613480709721634 0.445617423957494
"303" "cg16657578" -0.0372729629627331 0.0267539726751171 0.16356691070862
"304" "cg05719911" -0.00526426997973749 0.00939050276942117 0.57507358243941
"305" "cg09134969" -0.0169181850539319 0.0113207496312444 0.135060561533767
"306" "cg02635644" -0.00222373494702404 0.00181234293842895 0.219824631271811
"307" "cg01711077" -0.0141713357703192 0.00801175864172406 0.0769244003882817
"308" "cg07501049" -0.000132724914044736 0.000851286858692543 0.876103240694017
"309" "cg14253035" -0.0162567214700059 0.0120149366625786 0.176042012649505
"310" "cg12469361" -0.00127402775767395 0.00315964998138166 0.686787856368056
"311" "cg24685837" -0.0100525485213308 0.0126996258477497 0.428615776846324
"312" "cg17165303" -0.000570886719793399 0.00968593969558421 0.953000109018652
"313" "cg20988802" -0.0145321381836065 0.0143355245306471 0.310718700062394
"314" "cg22379708" -0.0108098137399998 0.0165562022136154 0.513810261467511
"315" "cg16026189" -0.0172578997265339 0.0171369566671215 0.313907171522646
"316" "cg18380070" -0.0167392269622107 0.0159435210524566 0.293760509402984
"317" "cg02494066" -0.0197924687931702 0.0120181527529625 0.0995824845278447
"318" "cg09792712" -0.0174132680086248 0.0134357679151107 0.194962336186967
"319" "cg15469001" 9.37284600320499e-05 0.0113812219266779 0.99342920766071
"320" "cg08387293" -0.00352141260492984 0.00843682977765037 0.67639626925626
"321" "cg24730157" -0.00370373942395545 0.00922211595382899 0.687967442735358
"322" "cg06978943" -0.0100442567979512 0.0216509213885652 0.642706342233661
"323" "cg23801338" -0.00529204844483027 0.00707082686881355 0.454198317871089
"324" "cg13244315" -0.0301912987787592 0.0175626385279638 0.0856027279242798
"325" "cg11853970" -0.0159127781753225 0.00939996025425399 0.0904828993189289
"326" "cg08480609" -0.0143986289612366 0.0115627168380571 0.213034916616386
"327" "cg03120284" -0.0139353560688627 0.00678045888502169 0.0398574560972073
"328" "cg10490668" -0.0120105478962911 0.00699248524949403 0.0858629382134101
"329" "cg22627753" -0.026208985536791 0.0186731892854185 0.160449211535818
"330" "cg04559824" -0.00684591339813527 0.00851769567926396 0.421553883973746
"331" "cg07912402" -0.00737804256611107 0.00810558733067639 0.362695123694475
"332" "cg04274259" -0.0149718939135466 0.00671394442935958 0.0257494419520148
"333" "cg16903000" 0.000238174216014882 0.00286139543123854 0.933663025116173
"334" "cg12483930" -0.00717228933258525 0.0127556464633886 0.573922889360296
"335" "cg02415349" -0.00931895607184262 0.0119776731347577 0.43655294966625
"336" "cg14252395" -0.00542190231243267 0.0194076754687773 0.779961681524325
"337" "cg08262378" -0.000420200769995086 0.0110181877170548 0.969578440528101
"338" "cg08530610" -0.0083497166220624 0.0120266188794845 0.487513113081794
"339" "cg13439946" -0.0127176017638151 0.0193186616821761 0.510341161953431
"340" "cg08250879" -0.0038449941787026 0.00673122778119095 0.567852310339315
"341" "cg12184864" -0.00148547177772053 0.00120974719761339 0.219477311547675
"342" "cg21607076" 0.00101998151333532 0.00180606836370614 0.572242161004225
"343" "cg12647165" 0.000174354143885423 0.000894217617798982 0.845408961333923
"344" "cg02482614" -0.000129849168364364 0.000505965169048987 0.797459337134914
"345" "cg17098415" -0.00259682287005828 0.00177872686283496 0.144308361161645
"346" "cg08459564" -0.000911879196062296 0.00139855464940151 0.514391225429393
"347" "cg18172484" 0.00289954666512526 0.00763170899022453 0.703994316486643
"348" "cg04919596" 0.00305976661414146 0.00568608487420903 0.590497772455631
"349" "cg24678117" 0.0213797619952051 0.0165814735804675 0.197267235025489
"350" "cg22169680" 0.00481697641857012 0.0117200683581811 0.681070762661159
"351" "cg10720997" -0.000114250408549537 0.00031433706700271 0.716257823412524
"352" "cg09123721" 0.0105820976276714 0.0150528735700337 0.482058750680653
"353" "cg11405655" -0.00573258403004201 0.00946105835899103 0.54457212096118
"354" "cg25523405" -0.000195387550038658 0.000809164448087472 0.809192195681225
"355" "cg02105666" -0.000861520790738967 0.000722128733146162 0.232857869103834
"356" "cg21139076" -0.00102047410505692 0.00156913929729269 0.515472602265757
"357" "cg07549208" -0.00960585481232969 0.00706623045883285 0.17401892422899
"358" "cg21779088" -0.0018177044509468 0.0163370015910316 0.911407763701722
"359" "cg04891761" 0.00107350393317419 0.00612266758727555 0.860818206791987
"360" "cg15500259" 0.00646838562047575 0.0166570640923493 0.69777415246839
"361" "cg06973463" -0.0125772349723045 0.0117472300911099 0.284324417363392
"362" "cg10955566" 0.00733998838790066 0.0093596970546437 0.432915622153892
"363" "cg08709360" 0.00103699604122747 0.0116504697822493 0.929074800086823
"364" "cg01244934" -0.00415626835715054 0.0089970862925082 0.644112048097605
"365" "cg15899727" -0.00275186977169888 0.00474925600207922 0.562297878096034
"366" "cg18432292" -0.0181417254839978 0.0064509385029526 0.0049194502977464
"367" "cg24475622" 0.000242541449619294 0.00228467896989436 0.91545543117417
"368" "cg07147720" -0.000103458549026017 0.000589146447598127 0.860602290799588
"369" "cg24047311" 0.00076998865271317 0.000289391812255156 0.00779753137311438
"370" "cg16095440" -0.000171855833219665 0.000223119876109191 0.441157593931626
"371" "cg08750554" 0.000959753054882544 0.0032932948110236 0.770725225151144
"372" "cg26702212" -0.00906564658960956 0.0095102845215673 0.34046512973536
"373" "cg24517686" -0.0115706951122618 0.00753296489030843 0.124536392985639
"374" "cg20685419" 0.00331122596172877 0.0110917914244813 0.765299132088755
"375" "cg27222785" 0.00424711153626307 0.0131413845917924 0.746554381970841
