"probeID" "BETA" "SE" "P_VAL"
"29" "cg04364728" -0.00609477547802597 0.00736931384572667 0.408209917299727
"30" "cg05151709" 0.00165526581400716 0.00669608934206084 0.804754308776402
"31" "cg08546707" 0.00049999229866899 0.00714957199711818 0.944246844697702
"32" "cg06154531" 0.00455708538235028 0.00973502675900851 0.63970431194943
"33" "cg01782097" 0.0120199754483051 0.00782789220880078 0.124653313655367
"34" "cg20825023" 0.0100088710751411 0.00605192046106461 0.0981612708185245
"35" "cg12549180" 0.00147276792455474 0.00515292591153103 0.775022136911787
"36" "cg11851804" -0.00564341980202282 0.00398920660252171 0.157164620019814
"37" "cg06623778" -0.00284784863930639 0.00830151032106115 0.731559438550027
"38" "cg14528386" -0.00380162924068489 0.00762104366985552 0.617896929939448
"39" "cg17436295" 0.00572311579375337 0.00577864978173111 0.321983629729844
"40" "cg18865112" 0.0122092487864694 0.00768650291845022 0.112195695493719
"41" "cg19642727" 0.0026470323775703 0.00854550804441738 0.75674562496888
"42" "cg21407818" -0.00897145245683251 0.00666212872732239 0.178097973783545
"43" "cg22226438" 0.00366810915076586 0.0204762372812358 0.857827927748779
"44" "cg08029603" -0.00253838718510064 0.00982581879908752 0.796145683932149
"45" "cg16347928" -0.000560134142824238 0.00738096454294325 0.93950739491753
"46" "cg22699361" -0.000111657279112562 0.00692871381671112 0.987142525215503
"47" "cg03890988" -0.00675145267350193 0.0044843712727887 0.132182302341119
"48" "cg21786289" 0.00218678984411095 0.00622096747471669 0.725198830586203
"49" "cg13897241" -0.00778696427593299 0.0104320801088683 0.455399209281353
"50" "cg13176867" -0.00957635664519789 0.00559013626642439 0.0866976251432592
"51" "cg15105996" -0.00300552943970963 0.00453725839478605 0.507707916766991
"52" "cg02565062" -0.00927427888135515 0.00448368830693528 0.038597857520226
"53" "cg09856436" -0.00563052645218232 0.00379694566729953 0.138098481482682
"54" "cg19159092" -0.0124403384871086 0.00508899402213151 0.0145029961680823
"55" "cg08132177" 0.00114403822653276 0.000710601402535863 0.107407082842434
"56" "cg27050229" 0.00335180440190771 0.00233442184159799 0.151054197192241
"57" "cg06931612" 0.000594224739240956 0.00464362623925323 0.898176141634126
"58" "cg11407801" -0.0139348636628254 0.00508956259349195 0.00618273248069699
"59" "cg01197763" -0.00350523601706572 0.00677454076689448 0.60486782948508
"60" "cg01980454" 0.00159031905141292 0.00166633051605572 0.339889342252467
"61" "cg16352085" -0.000234148775094672 0.000716771299803036 0.743916337829125
"62" "cg04839849" 0.00186205794730847 0.00145224935671892 0.199776403064703
"63" "cg03725447" 0.000115148534317073 0.00111416764387225 0.917685686471143
"64" "cg25215298" -0.0043331374544686 0.00324032853715498 0.181140228402951
"65" "cg04672450" -0.00046826245011359 0.00109604421543501 0.6692121580087
"66" "cg27487046" 0.000524931288353888 0.000333658211301422 0.115658508794817
"67" "cg06091566" 0.00746748924502422 0.00402519966538308 0.0635698411782823
"68" "cg03735847" -0.000204131733267186 0.000191081585584515 0.285386918534967
"69" "cg03180780" -0.000385115334806564 0.000254560329596982 0.130314031983155
"70" "cg09166659" 0.00044095635059616 0.000447532758190637 0.324474182782691
"71" "cg05527507" -0.000185736690612399 0.00114374446581279 0.870995972830416
"72" "cg14324200" 0.000506236737320664 0.00154889436550092 0.74379080690482
"73" "cg13856810" -0.0171157529662307 0.00680787206090626 0.0119332523864034
"74" "cg02896266" -0.010556184050303 0.00488514636463246 0.0307051009464683
"75" "cg13806162" -0.0105605558948311 0.00598754225956023 0.0777732846892301
"76" "cg23225454" -0.00293669121574113 0.00918127093901454 0.749076947390115
"77" "cg00976181" -0.0111867754728044 0.00841567812292219 0.183756281871346
"78" "cg10711230" -0.00579406539866494 0.0098275072245546 0.555474741192385
"79" "cg00145911" -0.000908161135822373 0.00862675451391269 0.916159480392235
"80" "cg13546858" 0.00508223853538064 0.00857537792260492 0.553412224277172
"81" "cg06531475" 0.00884313918401986 0.0154815106123979 0.567859686102507
"82" "cg06624358" 0.0267411851091554 0.00976978740848655 0.00619776626074648
"83" "cg14156792" -0.0201072003530982 0.0101628793695186 0.0478729549172181
"84" "cg01727431" -0.00488726054331595 0.0099154800982151 0.622088919714184
"85" "cg10146935" 0.00160420253065742 0.00164499759536515 0.329460798146793
"86" "cg02439789" -0.00253487002440904 0.00165161261268243 0.124836684136922
"87" "cg24362661" -0.00313729184844522 0.00512552578630185 0.54047708138326
"88" "cg05819296" -0.0131347632545767 0.00698972472645716 0.0602235842535891
"89" "cg00582671" -0.0128411256888095 0.0115719069082541 0.26713649603372
"90" "cg22485363" -0.00612244654444478 0.00871766845560108 0.482490091523915
"91" "cg06036236" -0.00577486726641155 0.00626745334569497 0.356838651522333
"92" "cg13904806" -0.00315102765463712 0.00770224641014566 0.682462594051927
"93" "cg03269716" -0.00710327758606233 0.00588517526120096 0.227440582587399
"94" "cg04121631" 0.000805997762374028 0.00257975195430252 0.75471202804563
"95" "cg23440882" 0.000323948246338323 0.000579373194467721 0.576069100655348
"96" "cg15896339" 0.000305976862421982 0.000545886554036645 0.575129134840598
"97" "cg12454161" -0.00449981083951441 0.00351562994620562 0.200564693100344
"98" "cg09180262" -0.0006394688934831 0.00151704178106078 0.673372791100725
"99" "cg24045482" 0.00105179083808893 0.000644808683311275 0.102855023422564
"100" "cg09988062" -7.52676987199944e-05 0.000370516185422893 0.839023412423406
"101" "cg22416074" -0.001662463301228 0.00161155893833818 0.302265618202408
"102" "cg19724344" -0.00195067111063638 0.00164239248649867 0.234951250780863
"103" "cg06838427" -0.00106488016593171 0.00106654205976583 0.318065176564494
"104" "cg10827460" 0.0010003453334297 0.000623706110162806 0.108742069389815
"105" "cg15742605" 0.000275551124896395 0.000471760855865054 0.559159296626874
"106" "cg09756115" 0.006622657335402 0.006687852002137 0.322051070183899
"107" "cg23731742" 0.00742432434699048 0.00614934991817034 0.227303221744134
"108" "cg06511482" 0.0072054680545672 0.00454457298651247 0.112850399852856
"109" "cg17153432" -0.000290922346594528 0.00287766408967129 0.919473696701089
"110" "cg00113194" 0.00704719599432091 0.00369767074451685 0.0566700134481295
"111" "cg02968844" 0.00550991293565864 0.00313206959573028 0.078544839764524
"112" "cg16248916" 0.00016396246085036 0.00134339447183017 0.902858732826408
"113" "cg20322444" -0.000373751466548532 0.00380486109687082 0.921749669237167
"114" "cg07983659" -1.60612723221065e-05 0.00054756738168068 0.976599767868262
"115" "cg11733071" -0.000477095203051043 0.00112112491714953 0.670435459061339
"116" "cg01394461" -0.000250337140065712 0.00370544554234335 0.946136491102719
"117" "cg09555360" -0.00111636681930728 0.00288286727897402 0.698577180537699
"118" "cg07701223" 0.000126431029945969 0.00164584613318922 0.938768127294649
"119" "cg13060902" 0.0029247763594639 0.00431725729328584 0.498113078136378
"120" "cg21830050" 0.000976854004232553 0.00272975305440784 0.720452314977397
"121" "cg02326551" -0.0048370873917163 0.00340829148582855 0.155837285578488
"122" "cg15684274" -0.000131236245691101 0.00350769237676088 0.970155036686975
"123" "cg16005420" 0.00943374149999478 0.00798243162818526 0.237279906898089
"124" "cg20453388" 0.00138550204236036 0.00172284230605874 0.421284073043102
"125" "cg24664590" -0.000212936281733787 0.00163737400163493 0.896528901152047
"126" "cg08472719" -0.000340342030821521 0.000468628602054958 0.46768485993721
"127" "cg03161767" 0.000103072595072203 0.000540261483322985 0.848695769780049
"128" "cg10207527" 0.00195735566707715 0.00076839339848782 0.0108549063588282
"129" "cg04485075" 0.00070906336295627 0.00058700466465729 0.227072341972455
"130" "cg16389252" -0.00070060974592786 0.000370376776960114 0.058542483426924
"131" "cg22114309" -0.00289413532696556 0.00557538687550227 0.603697011704387
"132" "cg11132698" 0.000401630495443191 0.000415470864690877 0.333700273057072
"133" "cg09789536" -0.00612055869237747 0.00647367880268788 0.344427682769888
"134" "cg26866020" 0.000740620869878236 0.000391374678726117 0.0584433437203799
"135" "cg17505193" 0.00179212685406526 0.000577865276576609 0.00192680555876076
"136" "cg13802035" -0.00178923585827729 0.00207897623370107 0.389440123868965
"137" "cg07582955" -0.00488988300456769 0.0043444175188176 0.260353715603211
"138" "cg16968662" 0.00471789964831936 0.00518849347002275 0.363191532681269
"139" "cg07696918" -0.000776151319718503 0.00314815643831386 0.80526305640859
"140" "cg04359978" 0.00632033089032229 0.00234872376121587 0.007124590046313
"141" "cg07236207" 0.0010613072025977 0.00188651117361419 0.573723171788091
"142" "cg11084308" -0.00103563441524513 0.00107390630782281 0.33486447589618
"143" "cg10644916" 0.00961236070951241 0.00536866911071173 0.0733807875933083
"144" "cg01930745" 0.000263366827350161 0.00316315802042409 0.933644229413562
"145" "cg14831166" 0.00345316026970964 0.00572393178608976 0.546319332774739
"146" "cg14997037" 0.000940635423648705 0.00101637269420666 0.354714838401205
"147" "cg15648958" 0.00343786408523791 0.00218749710643778 0.116044021950145
"148" "cg03041482" 0.000697911617700818 0.00193526480738791 0.718377191520262
"149" "cg00328058" 0.00595740045790513 0.0056004643557644 0.287449532459571
"150" "cg25742326" 0.00404007490780951 0.00557074808730148 0.46831080115271
"151" "cg12663811" -0.00894192112036199 0.00437242735431225 0.0408479323819099
"152" "cg07390924" -0.00078159739565467 0.00553627613658357 0.887729753054651
"153" "cg10110857" 0.00159622776332816 0.00239847427615491 0.505719245209909
"154" "cg10375192" 0.00169272266195669 0.00389050608396124 0.663496659556602
"155" "cg02056921" 2.67036844331134e-05 0.00137944176104763 0.984555254556791
"156" "cg21832150" 0.0032720979228224 0.00605877529213714 0.589156139982516
"157" "cg24076968" 0.00162483658843254 0.00158634639287607 0.30571086875279
"158" "cg12536471" -0.00245436350941136 0.00179734448697957 0.172080293819708
"159" "cg06324192" 0.00189409959106876 0.0053736020802817 0.724476594469124
"160" "cg23207077" -0.000525946864027539 0.0110527862840046 0.962046984683203
"161" "cg22381068" 0.00791531066047247 0.0130067577498236 0.542820296121212
"162" "cg22481263" 0.0063719343301119 0.00625034173136425 0.307987598567234
"163" "cg04865998" -0.0072548621449492 0.00724409997210311 0.316592075935516
"164" "cg07195057" -0.0148698426430812 0.0084792470772497 0.0794862313578014
"165" "cg23596291" 0.000129825342087101 0.00840165255944324 0.98767129285768
"166" "cg06818851" 0.000264870129812603 0.00262755541151069 0.919705436928755
"167" "cg23956473" 0.000699424566629228 0.00323258087301607 0.828701508568017
"168" "cg16352072" 0.00858690054948679 0.00665773359970829 0.197132849182454
"169" "cg05505459" -0.0131108859238256 0.00910506345411512 0.14987999794757
"170" "cg08843537" 0.000744845895753417 0.0149564809095433 0.960281066228719
"171" "cg22348654" 0.00753702052323626 0.0127298069229954 0.553799310203937
"172" "cg18166741" -0.00502599543391772 0.00604128385126956 0.405441901657628
"173" "cg22699004" 0.000262860720405742 0.0173084698378721 0.987883131750527
"174" "cg10824915" -0.0020813853883193 0.00572533751325622 0.716202035310294
"175" "cg22599150" 0.00415951559890333 0.0115112933103386 0.717843679958403
"176" "cg16349774" -0.009491803984991 0.017578478696062 0.589219571747319
"177" "cg15526941" -0.0108959176347968 0.00526356178731064 0.0384462116078598
"178" "cg10201533" -0.0120768932144225 0.00602004008395608 0.044843970951581
"179" "cg11235921" -0.0103269050380937 0.0055095226433943 0.0608789184306379
"180" "cg11782208" -0.0118819960661858 0.00627013357585567 0.0580904379559527
"181" "cg11143486" -0.0154469071432234 0.00692089634607523 0.0256200581320155
"182" "cg14350158" -0.000730010908129175 0.000782753046561914 0.351016360445513
"183" "cg16417258" 0.0033391136061202 0.00253871916507425 0.188417529235999
"184" "cg03394722" -0.018260439704901 0.0152914413240017 0.232415076274565
"185" "cg26114254" -0.0254741676455168 0.0138702440778583 0.0662681432327945
"186" "cg10010734" -0.010318268690741 0.014401238764372 0.473692049151147
"187" "cg03648020" -0.00124003965419866 0.00535967760889815 0.817031565942332
"188" "cg01729262" -0.0070362380070849 0.00531213857667315 0.18531764665954
"189" "cg15882305" -0.00926873714982498 0.014848562564156 0.532484554466046
"190" "cg15713103" 0.00750892182838732 0.00778137557746737 0.334551609348536
"191" "cg26003967" 0.00461794670479399 0.0035351799801058 0.191456221184351
"192" "cg23552821" 0.000724575280936265 0.00155863605688043 0.642018978541556
"193" "cg26224305" 0.000282195039017659 0.000342007629560263 0.409307277563465
"194" "cg05095110" -0.000459531210959851 0.000993762054778001 0.643783217591214
"195" "cg15578015" -4.15684846965386e-05 0.000315446659875056 0.895161004702057
"196" "cg23205003" 0.000698598803971241 0.00039971188037996 0.0805063017002551
"197" "cg17907238" 0.000329974274724053 0.000198644983088144 0.0966882158765461
"198" "cg02397514" 9.70466387129532e-05 0.000227846505015268 0.670158928019826
"199" "cg00447632" 0.000942751298311127 0.0011196301620817 0.399776604043954
"200" "cg26339484" 0.0022299343388455 0.00176948364407438 0.207590894290938
"201" "cg27430493" 0.000772851604736615 0.000821660071091109 0.346911041249792
"202" "cg25066040" -0.000550708577654225 0.00079451304056228 0.488221848427678
"203" "cg27060622" -0.000277588441783914 0.00138530000790141 0.8411822561493
"204" "cg08122545" -0.000325388041799061 0.000811738173002755 0.688528028685644
"205" "cg15825501" 0.00785335868974022 0.00648686406866135 0.226027403249428
"206" "cg13468764" -0.00357971811730665 0.00327743315483643 0.27473104023604
"207" "cg26321643" -0.00130512569876074 0.00120372591691201 0.278259169965628
"208" "cg16578267" -0.000992936713213679 0.00267372843012591 0.7103635863483
"209" "cg18977839" -0.00107193664869362 0.00122433264903249 0.381287067055195
"210" "cg09332175" -0.0062404927235489 0.00517618562699263 0.227965548818731
"211" "cg16034521" -0.0328752227017611 0.0131984857613764 0.0127444038686971
"212" "cg10176463" -0.000267063806188909 0.00409116635162388 0.947952532114445
"213" "cg25350899" -0.00234908252834285 0.0132020776323323 0.858775757756278
"214" "cg13219080" -0.00903095391502247 0.0101309164240549 0.372701118544061
"215" "cg09364122" -0.00362708632685996 0.00283815827441283 0.201259358683536
"216" "cg17142931" -0.00759774366068925 0.0110621914711839 0.492195634213317
"217" "cg20064006" 0.000679985079973446 0.00678919418355295 0.920219711607838
"218" "cg17006413" -0.00667622831816635 0.00710183543274931 0.347181231002513
"219" "cg21472517" -0.000562395185172366 0.00148008348198625 0.703963740168725
"220" "cg18019572" -0.0214201010873958 0.0110930154214223 0.0534887570498518
"221" "cg22673826" -0.0326105758119691 0.012951469410557 0.0118054996923574
"222" "cg10625579" 0.000938558087381204 0.000741430350480977 0.205557865950635
"223" "cg01922485" -0.000933196262430468 0.00210126404029216 0.656961718702661
"224" "cg26155170" -0.00925917386873848 0.00650646753945904 0.154715190977341
"225" "cg08853797" 0.025921873552949 0.0253468723394876 0.306456667476379
"226" "cg03125763" 0.0124679367464803 0.0151890018059251 0.411730040967123
"227" "cg26155520" -0.00479069520589129 0.00769301745344053 0.533460047212103
"228" "cg23691733" -0.00951003991448176 0.0109460225835844 0.384949761460436
"229" "cg04985032" 0.00026342240178948 0.00359227652655777 0.941543350150231
"230" "cg24004483" -0.0381189124350893 0.0174028360358231 0.0284963210182448
"231" "cg23281018" -0.0134312145716471 0.0131357004068896 0.306545720554688
"232" "cg25552017" -0.00364524739804252 0.010366849673475 0.725119232957685
"233" "cg10984178" -0.00278898700126972 0.011948736539889 0.815440942982311
"234" "cg13552506" 0.00710877909344189 0.00469899634476843 0.130323038137519
"235" "cg26420561" 0.00864265668268306 0.00625272539388891 0.166903444782261
"236" "cg22020633" -0.00372714030132184 0.00828003075903697 0.652612347538916
"237" "cg01768082" -0.00550177180719357 0.0135163488468429 0.683974416523594
"238" "cg07589034" -0.00551779589129331 0.00315445871254991 0.0802555386839619
"239" "cg22367159" 5.12472275994358e-06 0.00226837188421541 0.998197414754311
"240" "cg26837773" 0.00472506533778853 0.0106027613167768 0.655853851379975
"241" "cg15825373" 0.00458413414765303 0.00422140362012222 0.277511502250357
"242" "cg22618402" -0.000127834435857487 0.00185503691764255 0.945059610059225
"243" "cg06538872" -0.0137063805793717 0.0100830584712656 0.174036490892792
"244" "cg25610492" 0.00238048819968892 0.00449782993386661 0.596630230321044
"245" "cg20022511" -0.000354165495839622 0.00118027739303419 0.764123982576882
"246" "cg23684711" 0.00052899087496488 0.00143773498130551 0.712922814484108
"247" "cg08067365" 0.000152820309037493 0.000519052785349306 0.768435826136411
"248" "cg20062691" 0.00796233104012337 0.00763293926264793 0.296876979275189
"249" "cg03811829" 0.00344136667163355 0.00855047004453507 0.687333085931414
"250" "cg11211792" 0.00604717975996507 0.00740333573569065 0.414032299645511
"251" "cg04788999" 0.00260683456208448 0.00778328809805768 0.737680035022341
"252" "cg16526047" 0.00656239202133244 0.00778104198944315 0.399014744565606
"253" "cg07123796" -0.00260424849153849 0.00843584339542171 0.75754039783216
"254" "cg09363892" -0.00226027813159623 0.00182602765500471 0.215785942824697
"255" "cg03185752" -0.000238688450331075 0.00129048008105843 0.853259647058848
"256" "cg15153791" 0.000221953500121239 0.000418261019174161 0.595655888093796
"257" "cg04336684" -0.0010558826263793 0.00120244007111301 0.379880427542841
"258" "cg22482746" 0.000427920049724834 0.000306747092195133 0.163008116570813
"259" "cg25177113" -0.0017904983753299 0.00122132865000867 0.142641467014967
"260" "cg08223393" -2.32534326903068e-05 0.00105234777772442 0.982370804033885
"261" "cg07008945" 0.000197233341500418 0.000208281964993259 0.343662460175746
"262" "cg11726631" -0.000204524562759623 0.000247481463094983 0.408563746384379
"263" "cg19813362" -0.000659776307746531 0.000345402031910783 0.0561114371121522
"264" "cg00299257" -0.000976378759870262 0.000458954444530095 0.0333870295510886
"265" "cg10046671" -0.000388622816631902 0.00035474035389441 0.273291771520768
"266" "cg24704476" 0.00404638287231111 0.00543316626812059 0.456419272557168
"267" "cg17801765" -0.0102144529582984 0.00799070792911051 0.201146710821685
"268" "cg13100600" -0.00851504670011066 0.00507975483998683 0.093685085012292
"269" "cg18272461" -0.00538774884216786 0.00528622180257585 0.308105191015972
"270" "cg07787977" -0.0161988091000657 0.00833410166942634 0.0519343071830446
"271" "cg02632261" -0.000610438141426981 0.010154278765449 0.952062970829669
"272" "cg25774148" -0.0126206618853507 0.0160333986658081 0.431195080339113
"273" "cg17021880" -0.0155169931614508 0.0151357301753937 0.30527373455438
"274" "cg02288964" -0.0169969022430206 0.00885276055233091 0.0548635786528475
"275" "cg02341264" -0.00788310353867627 0.0206542327379177 0.702706064174369
"276" "cg06712559" 0.000381378663819864 0.000512248915222461 0.456563006992677
"277" "cg17928920" -0.0057807082520419 0.00412054586181819 0.160647061686651
"278" "cg14663984" -0.00129664177545988 0.00592396218518165 0.826742877808252
"279" "cg16318112" 0.00487067314611841 0.00468315349379079 0.298320703586337
"280" "cg09248054" 0.00133800165734708 0.00118762715235483 0.259904192697028
"281" "cg15840462" 0.000666371722556658 0.00830510830461871 0.936049266260524
"282" "cg24598973" -0.00541399702860382 0.0100822928058435 0.591280919574696
"283" "cg16502826" -0.0146976607955163 0.00946673796631222 0.120528740112192
"284" "cg18147233" -0.0169801453712019 0.00900598531223069 0.0593719494316635
"285" "cg20741620" -0.0169503807944132 0.0110385944780015 0.124647294545565
"286" "cg00525597" -0.0120808016545084 0.00614358702077731 0.0492514439321044
"287" "cg26007962" -0.0133112676422276 0.00643925439309679 0.0387147130694801
"288" "cg27541454" -0.00772525673635743 0.00728373745238922 0.288863932992902
"289" "cg25759916" 0.00621128405746675 0.00807487396871036 0.441767901328029
"290" "cg01150641" 0.000937489729175025 0.00101805394649804 0.357121179614627
"291" "cg23625715" 2.29183803327653e-05 0.000280494626380172 0.93487969506678
"292" "cg26222311" 0.000262412228902506 0.000536994087132471 0.625076231852935
"293" "cg20594982" -0.00121184531792446 0.00728287563468406 0.86784489548322
"294" "cg06819605" -0.00478565835738154 0.0130279328949173 0.713366709548869
"295" "cg03790440" -0.0121559653803398 0.00594373328977931 0.0408377633017218
"296" "cg15571556" -0.00846886363980957 0.0127298916335968 0.50587537204246
"297" "cg15475967" -0.027859950294585 0.0143029393212736 0.0514331655804517
"298" "cg02138082" -0.0116106486229507 0.014852945108473 0.434386887370415
"299" "cg10983617" -0.0109443724434531 0.0190775552204484 0.566185763768702
"300" "cg02630349" -0.0238377897117487 0.0195324230749086 0.222305118601154
"301" "cg03055733" -0.0100348665686561 0.0152663743878381 0.510976301152101
"302" "cg07407159" -0.0042792780290308 0.00616135066743039 0.487346317419844
"303" "cg16657578" -0.0384150933391411 0.0239095439896328 0.108123599069168
"304" "cg05719911" -0.00652814241689538 0.00901267553260723 0.468863766200497
"305" "cg09134969" -0.0220642864530467 0.0127628328373891 0.0838462843341538
"306" "cg02635644" -0.00168398930008097 0.00181223631729034 0.352768488900733
"307" "cg01711077" -0.0169655471363783 0.00759677133404476 0.0255319634191547
"308" "cg07501049" -1.2442881852354e-05 0.000899908300375928 0.988968134879968
"309" "cg14253035" -0.0180889042111609 0.0117971637272098 0.125195419145903
"310" "cg12469361" -0.00105541090052416 0.00341219148777201 0.757088856386887
"311" "cg24685837" -0.00935139861818278 0.0124529182413521 0.452688563284248
"312" "cg17165303" -0.00170441570960352 0.0102117206010355 0.867442604218229
"313" "cg20988802" -0.0156929718109327 0.01387311978619 0.257980060834191
"314" "cg22379708" -0.0133851904246404 0.0172252363105907 0.437118292861225
"315" "cg16026189" -0.019341432275578 0.0165334187337737 0.242065905992712
"316" "cg18380070" -0.0150542926949812 0.0163155123251767 0.356164541199223
"317" "cg02494066" -0.0223198049394759 0.0116271313008795 0.054904490096741
"318" "cg09792712" -0.0180463019849957 0.0128588043829089 0.160491661715138
"319" "cg15469001" 0.00116733916355729 0.0111391024575791 0.916537272189762
"320" "cg08387293" -0.00457040270983989 0.00637036677040034 0.473098116728447
"321" "cg24730157" -0.00508344914457097 0.0075865319133515 0.502818066147444
"322" "cg06978943" -0.00366104841351859 0.018880090446913 0.846245935606578
"323" "cg23801338" -0.00736927501260035 0.0056491042630565 0.192062043578207
"324" "cg13244315" -0.0263183171978865 0.0155233066089758 0.0899983059722334
"325" "cg11853970" -0.0195500349999836 0.00896735920073251 0.0292476101670331
"326" "cg08480609" -0.0193213983663704 0.00968204304161198 0.045978455337629
"327" "cg03120284" -0.015381918405412 0.00531835964648284 0.00382518015247479
"328" "cg10490668" -0.010413886758251 0.00707594824711584 0.141093747849708
"329" "cg22627753" -0.0276442709034166 0.0184790977518019 0.134660132808226
"330" "cg04559824" -0.0079598955790589 0.00867371057604116 0.358774052897087
"331" "cg07912402" -0.00976935521381995 0.0077528047212731 0.207631150873727
"332" "cg04274259" -0.0167664596545334 0.00624906562741611 0.00729574292631344
"333" "cg16903000" 0.000523803942364799 0.00281824265843186 0.852553058932375
"334" "cg12483930" -0.00751413207384536 0.0114809828145003 0.512799329821116
"335" "cg02415349" -0.00734572080556806 0.0114010270475836 0.519378693385549
"336" "cg14252395" -0.00804145130664594 0.0169509933936018 0.635218897402128
"337" "cg08262378" -0.00245444154859183 0.00919899262251901 0.789610572254878
"338" "cg08530610" -0.0103162944332093 0.00963109276332525 0.284104350342219
"339" "cg13439946" -0.0162998784637472 0.0203544627628499 0.423246736871504
"340" "cg08250879" -0.00634791919954016 0.00632944906676448 0.315900366006754
"341" "cg12184864" -0.00143852715043929 0.00115503196969797 0.212968742707756
"342" "cg21607076" 0.00102267119916706 0.00183452118128885 0.577213545538861
"343" "cg12647165" 0.000166639750588261 0.000935202780375722 0.858577149393577
"344" "cg02482614" -0.000151903320792152 0.000511547853582688 0.766505897732737
"345" "cg17098415" -0.00260083360443499 0.00177678969612949 0.143253394518898
"346" "cg08459564" -0.000931997900716992 0.00136309652714926 0.494142009926821
"347" "cg18172484" 0.00262488655079893 0.00687024064045152 0.70241228175435
"348" "cg04919596" 0.00119624408752781 0.00591614469976072 0.839760422121083
"349" "cg24678117" 0.0178594936827529 0.0168923313447061 0.290395443225616
"350" "cg22169680" 0.00769729428250863 0.00878331814508766 0.38083772287268
"351" "cg10720997" -5.00204548546058e-05 0.000302074221525987 0.868479657839581
"352" "cg09123721" 0.00961315141590172 0.011709925307732 0.411680185904068
"353" "cg11405655" -0.00667959464258141 0.00925489478060541 0.470456544890054
"354" "cg25523405" -0.000301697789930805 0.000816275769967093 0.711678482984868
"355" "cg02105666" -0.001097228691196 0.000654641941890248 0.0937235931381557
"356" "cg21139076" -0.00165123043346195 0.00166818591862143 0.322254298306673
"357" "cg07549208" -0.0107318304866632 0.00723307761243835 0.137884371352359
"358" "cg21779088" -0.00404255351075935 0.0135928726036783 0.766159279277755
"359" "cg04891761" -0.0011366910259329 0.00686076451352503 0.868408836518718
"360" "cg15500259" 0.00435878311269846 0.0140519096407301 0.756415324062223
"361" "cg06973463" -0.0127576102516066 0.0105526860714469 0.22668422422044
"362" "cg10955566" 0.00749363250693371 0.0103273011865237 0.468075543981327
"363" "cg08709360" 0.00103821298475949 0.0115296593032475 0.928249745049762
"364" "cg01244934" -0.00461286288781218 0.00863443291543138 0.593175221755535
"365" "cg15899727" -0.00293944488554307 0.00435726506883657 0.499924993063242
"366" "cg18432292" -0.0166791913197151 0.00678971798847785 0.0140283478366305
"367" "cg24475622" 0.00016282098862218 0.00219097362742741 0.940760183551164
"368" "cg07147720" -2.72458528301678e-05 0.000618445053984354 0.964860232802656
"369" "cg24047311" 0.000767468758525459 0.000297255228410783 0.00982719551244641
"370" "cg16095440" -0.000161607693519622 0.000223446389922672 0.469526052333079
"371" "cg08750554" -0.000157731796463406 0.00326925931840487 0.961519431678247
"372" "cg26702212" -0.00864032780285505 0.00855192711498396 0.312333892714464
"373" "cg24517686" -0.0147239980964006 0.006615351760797 0.0260321583375417
"374" "cg20685419" 0.00304033915468976 0.0108393629564189 0.779101154984767
"375" "cg27222785" 0.00340115116250365 0.0130245438067977 0.793989176391476
